16-04-2014,-,10.6730,11.9856,10.2654,-,10.6656,10.7795,10.5304,10.0000
15-04-2014,-,10.6643,12.0879,10.2612,-,10.6629,10.8493,10.5297,10.0000
11-04-2014,-,10.6530,12.1618,10.2418,-,10.6528,10.8986,10.5185,10.0000
10-04-2014,-,10.6242,12.1970,10.2044,-,10.6501,10.9216,10.4754,10.0000
09-04-2014,-,10.6310,12.1964,10.1853,-,10.6475,10.9214,10.4562,10.0000
07-04-2014,-,10.6348,12.0120,10.1566,-,10.6422,10.7953,10.4217,10.0000
04-04-2014,-,10.6463,12.0022,10.1586,-,10.6343,10.7937,10.4224,10.0000
03-04-2014,-,10.6913,12.0728,10.2022,-,10.6311,10.8567,10.4602,10.0000
02-04-2014,-,10.6755,12.1016,10.2337,-,10.6284,10.8800,10.4879,10.0000
30-05-2014,-,10.9912,12.9666,10.7118,-,10.7779,11.4162,10.9977,10.0000
29-05-2014,-,10.9934,12.9762,10.6740,-,10.7754,11.4190,10.9562,10.0000
28-05-2014,-,10.9707,13.1313,10.6499,-,10.7729,11.4938,10.9297,10.0000
27-05-2014,-,10.9866,13.1095,10.6457,-,10.7704,11.4823,10.9238,10.0000
26-05-2014,-,10.9703,13.1824,10.6242,-,10.7679,11.5159,10.9013,10.0000
23-05-2014,-,10.9721,13.2001,10.6420,-,10.7603,11.5192,10.9217,10.0000
22-05-2014,-,10.9198,13.0436,10.5929,-,10.7578,11.4364,10.8680,10.0000
21-05-2014,-,10.9258,13.0024,10.5630,-,10.7552,11.4136,10.8328,10.0000
20-05-2014,-,10.9121,13.0405,10.5213,-,10.7526,11.4311,10.7857,10.0000
19-05-2014,-,10.9064,13.0149,10.5067,-,10.7501,11.4181,10.7694,10.0000
16-05-2014,-,10.9036,12.9132,10.4961,-,10.7425,11.3572,10.7613,10.0000
15-05-2014,-,10.8881,12.7711,10.5052,-,10.7399,11.2728,10.7730,10.0000
13-05-2014,-,10.8854,12.7464,10.4924,-,10.7348,11.2576,10.7625,10.0000
12-05-2014,-,10.8634,12.5769,10.5098,-,10.7322,11.1597,10.7814,10.0000
09-05-2014,-,10.8655,12.2982,10.4985,-,10.7246,10.9941,10.7733,10.0000
08-05-2014,-,10.8774,11.9461,10.4827,-,10.7221,10.7830,10.7570,10.0000
07-05-2014,-,10.8315,11.9332,10.4676,-,10.7195,10.7740,10.7397,10.0000
06-05-2014,-,10.8347,12.0470,10.4791,-,10.7169,10.8456,10.7505,10.0000
05-05-2014,-,10.8497,12.0193,10.4905,-,10.7144,10.8266,10.7664,10.0000
02-05-2014,-,10.8186,12.0121,10.4440,-,10.7067,10.8201,10.7169,10.0000
30-06-2014,-,11.1147,13.6984,10.7789,-,10.8550,11.8346,11.0554,10.0000
27-06-2014,-,11.1192,13.5150,10.7704,-,10.8474,11.6890,11.0464,10.0000
26-06-2014,-,11.1092,13.4862,10.7849,-,10.8449,11.6673,11.0620,10.0000
25-06-2014,-,11.1055,13.6221,10.7930,-,10.8425,11.7757,11.0687,10.0000
24-06-2014,-,11.1059,13.6415,10.7912,-,10.8400,11.7911,11.0681,10.0000
23-06-2014,-,11.0984,13.4893,10.7574,-,10.8376,11.6674,11.0316,10.0000
20-06-2014,-,11.1004,13.5211,10.7830,-,10.8302,11.6927,11.0567,10.0000
19-06-2014,-,11.1253,13.5728,10.8106,-,10.8277,11.7382,11.0879,10.0000
18-06-2014,-,11.1289,13.6040,10.8266,-,10.8252,11.7648,11.1016,10.0000
17-06-2014,-,11.1291,13.7357,10.8629,-,10.8227,11.8770,11.1432,10.0000
16-06-2014,-,11.1309,13.5593,10.8384,-,10.8202,11.7234,11.1154,10.0000
13-06-2014,-,11.1489,13.5725,10.8582,-,10.8129,11.7259,11.1365,10.0000
12-06-2014,-,11.1282,13.7633,10.8856,-,10.8104,11.8083,11.1661,10.0000
11-06-2014,-,11.1361,13.7182,10.8941,-,10.8079,11.7860,11.1770,10.0000
10-06-2014,-,11.1375,13.7677,10.8855,-,10.8055,11.8075,11.1659,10.0000
09-06-2014,-,11.1234,13.7643,10.8908,-,10.8030,11.8030,11.1731,10.0000
06-06-2014,-,11.1176,13.6384,10.9064,-,10.7955,11.7406,11.1922,10.0000
05-06-2014,-,11.0826,13.4367,10.8661,-,10.7930,11.6467,11.1536,10.0000
04-06-2014,-,11.0787,13.2874,10.8043,-,10.7905,11.5750,11.0875,10.0000
03-06-2014,-,11.0569,13.3128,10.7744,-,10.7880,11.5860,11.0606,10.0000
02-06-2014,-,11.0208,13.1999,10.7219,-,10.7855,11.5324,11.0038,10.0000
31-07-2014,-,11.1626,13.9547,10.8862,-,10.9320,12.0207,11.1660,10.0000
30-07-2014,-,11.1664,14.0809,10.8775,-,10.9296,12.1049,11.1566,10.0000
28-07-2014,-,11.1623,14.0062,10.8918,-,10.9247,12.0520,11.1716,10.0000
25-07-2014,-,11.1613,14.0670,10.9087,-,10.9173,12.0922,11.1899,10.0000
24-07-2014,-,11.1635,14.1371,10.9298,-,10.9149,12.1388,11.2125,10.0000
23-07-2014,-,11.1446,14.0747,10.9184,-,10.9124,12.0955,11.2021,10.0000
22-07-2014,-,11.1414,14.0230,10.8953,-,10.9099,12.0610,11.1783,10.0000
21-07-2014,-,11.1107,13.8742,10.8756,-,10.9074,11.9586,11.1595,10.0000
